0.0	1.1925052684185837e-10
0.015020408163265307	1.1925053118142325e-10
0.030040816326530613	1.1925054412886234e-10
0.04506122448979592	1.1925056547157901e-10
0.060081632653061226	1.1925059485912653e-10
0.07510204081632653	1.192506318089621e-10
0.09012244897959185	1.1925067571437048e-10
0.10514285714285715	1.1925072585442608e-10
0.12016326530612245	1.1925078140583056e-10
0.13518367346938776	1.192508414564314e-10
0.15020408163265306	1.192509050201994e-10
0.16522448979591836	1.1925097105341922e-10
0.1802448979591837	1.1925103847182725e-10
0.195265306122449	1.1925110616841507e-10
0.2102857142857143	1.192511730316066e-10
0.2253061224489796	1.1925123796351007e-10
0.2403265306122449	1.1925129989794543e-10
0.25534693877551023	1.1925135781795096e-10
0.2703673469387755	1.1925141077248175e-10
0.2799003413606377	1.1925153875652527e-10
0.28538775510204084	1.192514578920259e-10
0.2905539023532226	1.192515902424293e-10
0.28902097813174843	1.1925158964307865e-10
0.3004081632653061	1.1925149840288178e-10
0.3021930122695139	1.1925163497079204e-10
0.31542857142857145	1.1925153163986224e-10
0.31993923275916947	1.1925167343745155e-10
0.32943894990648914	1.192516756046462e-10
0.32804009043108734	1.1925167531410001e-10
0.3304489795918367	1.1925155705721703e-10
0.34546938775510205	1.1925157423759385e-10
0.353758161381396	1.192517216281897e-10
0.3534210832892897	1.1925172160207052e-10
0.3604897959183674	1.192515828988914e-10
0.37551020408163266	1.192515828988914e-10
0.390530612244898	1.1925157423759385e-10
0.40555102040816327	1.1925155705721703e-10
0.4205714285714286	1.1925153163986224e-10
0.43559183673469387	1.1925149840288178e-10
0.4506122448979592	1.192514578920259e-10
0.4656326530612245	1.1925141077248175e-10
0.4806530612244898	1.1925135781795096e-10
0.49567346938775514	1.1925129989794543e-10
0.5106938775510205	1.1925123796351007e-10
0.5257142857142857	1.192511730316066e-10
0.540734693877551	1.1925110616841507e-10
0.5557551020408164	1.1925103847182725e-10
0.5707755102040817	1.1925097105341922e-10
0.5857959183673469	1.192509050201994e-10
0.6008163265306122	1.192508414564314e-10
0.6158367346938776	1.1925078140583056e-10
0.6308571428571429	1.1925072585442608e-10
0.6458775510204082	1.1925067571437048e-10
0.6608979591836734	1.192506318089621e-10
0.6759183673469388	1.1925059485912653e-10
0.6909387755102041	1.1925056547157901e-10
0.7059591836734694	1.1925054412886234e-10
0.7209795918367348	1.1925053118142325e-10
0.736	1.1925052684185837e-10
